post,tema,topic
 posti nekrsti ja jedem žu žu dugavi imalo drugo pekari,drustvo,NA
 imalo put napišeš mali navijač zvezde umre,drustvo,NA
trenutno poslu ručavam mladenčiće koleginca donela prvi put godine zaboravila dan inače volim ,drustvo,NA
a napidem,drustvo,NA
 put ti љudima ispravљad gramatiku mali pujdo umre ,drustvo,NA
ja jeo ajvarom a pekari napisali ajbar d,drustvo,NA
yeahbatch a napidem prekini pujdu lažeš mrš mrš ja nikog ispravljam kažem mali navijači umiru,drustvo,NA
umro mali pujdo vidra pujdoubica ,drustvo,NA
aj stotine malih pujda ,drustvo,NA
trenutno poslu ručavam mladenčiće koleginca donela pročitao mladunčiće kace šlagiro d,drustvo,NA
crknite dabogda emotivno vezali životinju eventualno ljudsko otrgnuto najsuroviji način često veoma brutalan stići prokletstvo,drustvo,NA
edamer rolnice cikinera hot barbacue sosom ,drustvo,NA
belo some varivo tipa pirinač uželeo krompira al odbrok ,drustvo,NA
pročitao mladunčiće kace šlagiro d hahahahaha jeste šlag šlog čitaš napisano ,drustvo,NA
ajde brzaka recept spremio jeo odlično brzo lako stvarno napravi špagete spanaćem piletinom sastojci kom pileći file g spanać smrznuti briketima pakovanja špageta kašike pavlake čena belog luka ulja soli vegete priprema špagete staviti kuvaju pola pakovanja grama sasvim dosta ja koristim integralne ukusnije obične smaram kuvaju špagete stvarno lakše pravljenja sendviča propržiti beli luk tiganju zatim dodati piletinu smanjiti ringlu pržiti lagano minut meso porumeni dodati spanać promešati pržiti minut nakon dodati pavlaku vegetu lepo izmešati ostaviti krčka špagete budu gotove špagete procediti ubaciti tiganj spanaćem pavlakom mesom zajedno umešati krčkati minut prijatno,drustvo,NA
 slično spremam često time filujem tortilje zapečem rerni odlična kombinacija,drustvo,NA
prženice mažem čemom dipka maćoree,drustvo,NA
šnicle gude sobiber olupane debljinu papira rostfraj tiganj same odlepekrompir pire buterom vruć širokom tanjiru prekriven tankim kulenom vreo zarad ljutine šmeka domaći var,drustvo,NA
yeahbatch prženice mažem čemom dipka maćoree dečko ti krvi holesterolu majke ti,drustvo,NA
upravo pocinjem pripremom krompir isjeckan kolutice poslozim tepsiju nabacim red luka red krompira uzmem skuvam onih seri rajcica onako pogusto stavim persun vegetu bibercrvenu papriku vode fino prelije sav krompir minuta peceno nabacim odozgo adidas slaninice kobasice nekakvevoila,drustvo,NA
kilo girosa,drustvo,NA
tuna salata potrebno šolje sjeckane zelene salate konzerva tunjevine g cijeđene tune g senfa kremzer krupni dobri pravi originalni senf kašika dvije tabasko sosa mad dog najbolji bog batina kašike lana kašike paradajz sosa kašika baziliko sosa kašike parmezana sitnog smućkate izmiješate imate salatu xd jede uz tost ja dodatno kivija čašu cedevite light vam odoka kalorija milina jedna lagan ručak,drustvo,NA
belo meso kackavaljem umotano slaninicu uspeo napravim zelena salata royal mix zaprzi najeo d,drustvo,NA
obećao uslikati fini recept dakle krmenadlu kosti uguraš domaću kobaju pečeš rerni c porumeni vadiš režeš serviraš jedeš slika prilogu ,drustvo,NA
kuvam pasuљ,drustvo,NA
jela pire ćufte paradajz sosu,drustvo,NA
pušim pljugu dijetalni obrok,drustvo,NA
 treniram telo slučaj rata daj bože sutra planiram vodu ukinem,drustvo,NA
pasuљ vodeni mesomslabo mesa keva kuvala,drustvo,NA
lešnici orasi piše koru stavljaju orasi idu orasi orasi isti efekat brašno koru ide brašno lešnici lešnici greške misli ukusniji orasi stavi umesto oraha pravi mozaik po tacni kore edit savete recept koga pravilo važan deo recepta ostalo lepo jede ostalo objasniti,drustvo,NA
 klopao veoma jednostavna starinska veoma ukusna jela dan počeo preukusnim kačamakom natrpao sira kajmaka mleka domaće kakve kravice kakvi kurci ni prići mu a ručak majka spremila zelje kuvala mleku jbt slađe torte a propržila luk šargarepu dodala zelje mleko preukusno naravno ručak mogao proći preukusnih šnicli čist hedonizam,drustvo,NA
lagan ručak krem čorba sremuša pržen pirinač povrćem,drustvo,NA
seltike selticeto pravi dedajako ljudi forudobra stvarvrat naguras kobaju pecenjebanja,drustvo,NA
supu povrćem crni hleb špinat totalno nepreldžijski ,drustvo,NA
 vuce zdravu iskranua gej,drustvo,NA
 slavim prvi maj utehu pripremio odličan pasulj kobasica suvo meso gusto skuvan feferonke prilog zelena salata uz domaći hleb naravno,drustvo,NA
 sigurno godinu dve jeo ivici idem ispiranje elem ovako išlo pola litre jogurta pljeskavica g tunjevina crni hleb tunjevina salata sladoleda kg mešanog mesa l piva l zero,drustvo,NA
 puno pojo ćevapa dvije kobasce dva tri tanjira kotlića komad slanine lepinu al popio otprilike onih frešova ti jelen limun majku,drustvo,NA
rucao pokvareni nedovoљno ispeceni ćevap diran prљavim rukama verovatno pidao rodtiљa smeće,drustvo,NA
pire krompir argentinske ćevape komada salata skromno ,drustvo,NA
skočimiš al popio otprilike onih frešova ti jelen limun majku oprostio primaš dupe trendu piješ jebeni fresh izdao hardcore nemaš pravo pisati temi teretn,drustvo,NA
ja neću ni vam pišem jela hahahahaaa d,drustvo,NA
jela grilovani maslačak sosu čuvarkuće jelde,drustvo,NA
aaawwwskočkoja volela ti jedared zgotoviš ručak inovativan ,drustvo,NA
nemaš ti pojma kakve ja kreativne salate pravim auuu,drustvo,NA
skočimiš al popio otprilike onih frešova ti jelen limun majku jelen zašto limun majku druga limun piva bolja jelenovog vodenjkasto hemijsko bućkurišljavog,drustvo,NA
 imo izbora popili sav grejp a pan nekako previše vodenast slabiji jelen limuna auuuu meko pivo,drustvo,NA
nemaš ti pojma kakve ja kreativne salate pravim auuu gotovo mišu prodato saci dužan salatu tad ,drustvo,NA
 upravo završio čekam elu klopamo fileti soma pirinču dve osobe pola kile fileta soma pola šolje pirinča jedna šargarepa limun ulja soli peršuna belo vino po ukusu priprema skuvati pirinač skroz razljigavi potpuno premazati vatrostanu činiju uljem pirinač rasporediti po šargarepu naseckanu komadiće poređati po pirinču iscediti limun pomešati uljem komad ribe premazati obe strane ostatak preliti po pirinču šargarepi poređati ribu posuti peršun po zatvoriti folijom rerni peći dvadeset minuta skinuti foliju preliti vinom ostaviti zapeče a vino ispari vino ispari gotovo moro slikam,drustvo,NA
 al izgleda ja živim sardinama prebrancu božepitaj kakvoj ribi,drustvo,NA
 naglasim juče napravio slikao osobe poduplati mere,drustvo,NA
krem supa šargarepe tikvice punjene blitvom kikirikijem integralni pirinač prazilukom sos pečurki,drustvo,NA
 belo meso nekom sosu pavlake susama,drustvo,NA
glupi grašak,drustvo,NA
pečeno pile pirinač,drustvo,NA
keva cevape przi,drustvo,NA
 rakove umijesio domaći a aromatični ljeb ajvarom bosiljka majčine dušice korijandera beli lukac ma čudo saće probam kakvi ispo,drustvo,NA
skočko kolko izađe rana mesečnom nivou mislio počnem kurvam uvrdim tarifu,drustvo,NA
veknu leba eurokrema grama dijeta ♥,drustvo,NA
tortilje grilovanom slaninom maslinama fetom paradajzom ajsberg salatom ,drustvo,NA
gibanicu paradajz,drustvo,NA
au jela suljpa lukom ljutim papričicamaaaa bolan leči,drustvo,NA
natnat gibanicu paradajz paradajz plastikanjer nato,drustvo,NA
jeo gljivu šumsko pile lepo spremio utisak najeo mokrih drva,drustvo,NA
pasuљ juce skuvo,drustvo,NA
šnicle genetski modifikovane soje njam njam,drustvo,NA
valdo ja jednom jela gljivu piti ukusna uf,drustvo,NA
radjard kuplung skočko kolko izađe rana mesečnom nivou mislio počnem kurvam uvrdim tarifu €,drustvo,NA
tolika zadnja podmira kupljena prošlog mjeseca potrošena prije dana ostalo ml mlijeka,drustvo,NA
valdo ja jednom jela gljivu piti ukusna uf starija ostavio dugo stoji vodi nakupila vlage prokuvao ubijem navodne toksine gospođa inače htela jede dobio bezukusan sunđer fuj,drustvo,NA
 zrela onako crvenim delovima a naokolo žuta fridžu dana međutim oprala pod mlazom vode iseckala lukom propržila malicko stavila fil pitu isimfonija ukusa,drustvo,NA
valdo kuva p grasak sas mesom pita zeljanica,drustvo,NA
 ja podelim recept jednog integralnog slanog kolača verujem ovim damama svideti g crnog integralnog pšeničnog brašna g belog pšeničnog brašna g oljuštenog bundevinog semena g oljuštenog suncokretovog semena g susama g kima obavezno upola manje drugih semenčica po izboru varijacije temu margarin g pola kafene šoljice ulja jedna ipo šoljica vode napraviti smesu pripremate aparatu kalupnjake zaista preukusno makar najbolje jedu nakon dana gube ukusu lepši tiče semenki zameniti samlevenim orašastim plodovima kikiriki badem lešnik orah indijski brazilski orah po izboru stvar izbora odluči napravi voleo čujem komentare,drustvo,NA
ja vako pravim ljeb xd,drustvo,NA
e focaccia aromatica feno nalan oždero pojo komplet kolut d ostavio drugi ostali probati al kontam neću odoliti požderem d recepat odlučite probati ja pravim kvasca al vi turite slobodno g crnog g bijelog brašna ml mlake vode kašičica šećera kašičica soli kvasac maslinovo ulje manja ćasa ajvara pinđura ljutenice zavisi ukusa odoka g začini bosiljak ruzmarin korijander timijan origano peršun po kašičicu volite aromatično po pola volite onako d čena bijelog luka zdrobljeno sitno nasjeckano kašičica onog prahu peraca vlašca odvojite kašičicu prašna g svježeg kvasca šećer mlaku vodu šolju umiješate ostavite toplom kvasac proradi brašna pomiješate dodate so kašika maslinovog ulja ajvar kvasac odradi dodate brašno dodate začine sitno sjeckani vlašac umijesite tijesto razvučete tijesto pravougaoni oblik debljine cm ostavite odmori jedno minuta toplom odmori premažete maslinovim uljem napravite mala udubljenja prstima pospete krupnom morskom solju pečete °c rerni nekih minuta,drustvo,NA
skočko makrobiotičar rekao lololo,drustvo,NA
 menzi supa rezanaca krmenadla nesrećno pregaženog nerasta boranija upola skuvana luka dezert jabuka,drustvo,NA
skočko prešo zdravojede ,drustvo,NA
 kenjamal posto pogresno napise kaze klopalo poslastica obroka,drustvo,NA
ribu pomfrit,drustvo,NA
vangoga skočko prešo zdravojede uz meso d,drustvo,NA
 doći ćeš ti stoposto zdrafe hrane ,drustvo,NA
valdemar a svima ostalima gljive potapajte vodu ubrza oksidacija sjebe ukus potopite mlako mlijeko sobnoj temperaturi minuta žilavija gljivaduže stoji mlijeku ondak radi oš a mlijeko dati šmeka poželjno čačkalicom izbušiti šeširiće gljive puste višak arome optimalan ubod mm inače feng šui izopači jednokratno pomogne ilovači ratu protiv mljeeeko moš poslije koristiti pripremi umaka ruknuti niz ždrijelo junačko preferiram,drustvo,NA
 ćalac spremao piletinu mladim krompirom šargarepom tikvicom pod sačem nemam reči opišem ,drustvo,NA
šumsko pile njam,drustvo,NA
pečenog vola rerni,drustvo,NA
šumsko pile fazana bome traumatično ja vratio vidim sestra pohovala oslić a glazirani fileti raskvasio ostao sirov izbedačila ja probarim mladog krompira složim nekakvu musaku tepsiju pristojno kraju,drustvo,NA
šumsko pile soje d,drustvo,NA
šumsko pile vrsta pečurke meso jako slično po boji teksturi belom pilećem mesu nemoguće ukusno ,drustvo,NA
šumsko pile vrsta pečurke meso jako slično po boji teksturi belom pilećem mesu pečeni detlić kruto,drustvo,NA
 supa detlića ,drustvo,NA
krenuo pravim picu lisicarke gljive valjale moram idem kupiti sampinjone,drustvo,NA
 ti rokni pusti dnevnik počneš smeješ početku dnevnika rade,drustvo,NA
nemoj brate greota osim praviš original talijanskom mocarelom deluks suvim vratom koktel paradajzom škampima,drustvo,NA
čiken agen sinoćke začinila metnula frižider jutros izbauljala kreveta stavim rernu uključim vratila krevet sat vremena edit gogo nabavila fungoidnu živinu ubrala sama,drustvo,NA
rucavam rejvenku mmmmhmhm,drustvo,NA
uh gril krle odlican,drustvo,NA
whut,drustvo,NA
ja narandžu kuvano jaje aj lav maj lajf,drustvo,NA
suljpa ,drustvo,NA
ja narandžu kuvano jaje aj lav maj lajf nervosa savetujem igraš džabe,drustvo,NA
ahhahahahahahahaha d,drustvo,NA
 fuj mard,drustvo,NA
covpa apruvz,drustvo,NA
 jes dobra crvenka uh ja narandžu kuvano jaje aj lav maj lajf ba sereš kakav ručak ručak obrok jebiga dvije namirnice eto onako,drustvo,NA
elem ja derem pola pileta pasulj rižu fokaću ajvarom,drustvo,NA
ma želudac raspada posljednje vrijeme bukvalno iole teško pojedem umirem poslije odlučila krenem dijetu naviknem laganu hranu jedenje puta dnevno navikla voće smara al jebga d,drustvo,NA
ja ostao kući turio roštiljske kobasice toster ispeko milina,drustvo,NA
kolko kila ti,drustvo,NA
idi ispitivanja gastrologa pila antibiotike normalno a dijeta drugačija svejedno lekara moraš,drustvo,NA
ma pada pamet svakako ovako milion puta zdravo hranim često jedem male porcije taman d edit radijacijo damu pita p,drustvo,NA
mačko ti trebaš jesti obroka a narandža jaje čine obrok,drustvo,NA
 obroka gradi vidra jebote prugu union pacifik crncima kinezima,drustvo,NA
doručak ručak večera dvije užine gradila ,drustvo,NA
doručak ručak večera dvije užine bako znao ti otvorila nalog vukajliji,drustvo,NA
po porodične vrijednosti osporavati lgbt populaciji prava trošiti vrijeme uzurpirati medijski prostor nekom pričom prajdu boriti protiv rodne ravnopravnosti rodno osjetljivog jezika braniti pravo abortus protiviti uvođenju termina femicid zakone boriti protiv zakona kažnjavaju porodično nasilje po porodične vrijednosti jesu omogućiti svakome lakše ostvari partnerske bračne veze uključujući lgbt populaciju omogućiti svakome lakše podiže svoju usvojenu djecu uključujući lgbt populaciju povećati dječji dodatak država sufinansirati vrtiće davati bonusi rođeno usvojeno dijete produžiti porodiljsko bolovanje muškarci dobiti određeno odsustvo posla put im rodi dijete širiti svijest tome razvod loš razoran bračne partnere djecu a širu društvenu zajednicu edukovati parove prevazilaze međusobne razmirice očuvanje porodice promoviše vrijednost zašto razvod loš mogao posebno pisati ovdje oduzelo previše prostora promovisati pravednu podjelu poslova domaćinstvu oba partnera jednako rade jednako učestvuju kućnim poslovima žene uglavnom iniciraju razvode a razloga ženskog nezadovoljstva pored svog redovnog posla snose većinu tereta kućnih poslova žena zadovoljnija manje šansa tražiti razvod a manje razvoda zdravije društvo veća šansa povećanje nataliteta ukazati maksimalno poštovanje dati finansijsku potporu višečlanim porodicama omogućiti besplatne udžbenike djeci osnovnim školama besplatan eventualni prevoz škole vakcinisati redovno djecu podmladak stradao morbila kojekakvih drugih čudesa federaciji godine slučajeva rs blizu načine boriti protiv porodičnog nasilja zaštititi žene tome fizički slabije istovremeno prestati praksom automatskog dodijeljivanja djeteta ženi pri razvodu žene vezane djecu znaju im dijete pripasti po automatizmu porazmisliti prije odluče korak razaranja porodice dodijela starateljstva posebno razmatra slučaja slučaja po difoltu pripadne ženi otežati razvod uvesti praksu kojoj država organi predviđeni uvijek prvo naprave ozbiljan pokušaj mirenja odobre razvod širiti uvjerenje idealni materijalni uslovi realno ni ostvarivi preduslov podizanje djece upravo takvih predrasuda ja moram svoj djetetu omogućim ide engleski karate školu programiranja svake godine ljetovanje zimovanje a ja ovom platom mnogi odlučuju jebeni abortus protiv takve predrasude boriti jedino doprinosi tome imamo manje djece a imamo razmažena raditi smanjenju probirljivosti parova težnja savršenstvom ubija pojam muškarce žene muškarci misle nemaju šanse bembare gajbe pločica stomaku a žene misle nemaju šanse napumpanih sisa usana idealne tjelesne težine iskompleksirani češće sami širiti ideju im ok youre ok im good enough youre good enough drugim riječima spustite zemlju ponašajte skladu realnošću mogućnostima generalno rad smanjenju nejednakosti među ljudima ideje naginju socijalizmu poboljšavaju status radnika smanjuju stres poslu izrabljivanje pravednije dijele privredni kolač dobre benefit dvostruk jedne strane smanjenjem nejednakosti smanjuje ekonomska borba opstanak težnja hipergamiji udati oženiti a druge strane manje eksploatatorska poslovna klima omogućava svima vremena posvetiti porodici raditi stvaranju community ja gdje moguće izmišljati ljudi upućeni jedni druge a manje internetu razni kud ovi sekcije klubovi udruženja organizacije širiti ljudi upoznavali oslanjali jedni druge a odgovore im servira gugl ,drustvo,NA
 porodicne vrednosti povezao svim ovim jbt,drustvo,NA
 oće čovek preformuliše pojam tutumlaz krene kmeči porodičnim vrednostima ugl znaš misli stavke jovor pobrojao prvom pasusu negativne nepoželjne kamenovanje neistomišljenika šetanje ikona po prometnim ulicama,drustvo,NA
 jeste pravu covek prebacuje protiv mod vidis postujemo porodicnih vrednosti drustvo al srbije svuda otislo krajnost tim,drustvo,NA
pitanje family jovora glave famelije reko sutra sinu mu dovede decka kuci vrv potapso po dupetu reko d b a r b a r tisi budete,drustvo,NA
realnost manji problem mu dajemo prostora tj plasimo,drustvo,NA
tema zove porodicne vrednosti a polovina stavki abecednoj druzini nek zivi zdravi ,drustvo,NA
plus nisi stavio stavke boriti protiv razvoda mislio iza tvog naloga stoji nina kriticki vodi stranu sala ok razmisljanje,drustvo,NA
 drago cara al kraju stvar moš ti geja napraviti strejta ni obrnuto tom svojom sklonošću nosi svoj način vodi religijom smatra grijeh donijeti odluku živi celibatu posveti drugim stvarima ala nikola tesla drugi prihvatiti okviru nastojati nađe normalnu stabilnu vezu ćemo govoriti religiji ja vjernik kažem nekoliko stvari ni čovjek grijeha društvu prisutni gori grijesi društvo toleriše osuđujemo grijeha nek baci prvi kamen nemoj suditi ti sudilio dakle država sekularna trebala ljude diskriminiše osnovu moralnih shvatanja ti ljudi druge ugrožavaju razumijem protivljenje im omogući usvajaju djecu postavlja pitanje djeca vaspitana protivljenje samim takvim vezama čime država bavi im omogućen crkveni brak crkvi odluči država im omogući prava normalni bračni parovi eventualno termin brak sačuva zajednicu muškarca žene a gej zajednice identično tretiraju pred zakonom korištenja tog termina promoviše monogamija stabilnost veze a ti ljudi potiskuju ilegalu čime stvaraju uslovi veliki stepen promiskuiteta populacije širenja seksualno prenosivih bolesti,drustvo,NA
 drago e ti drago podrzati dete de ces im krila seći najgore znas pederi lezbejke postanu lol,drustvo,NA
 stavka top raditi smanjenju probirljivosti parova hahahaha,drustvo,NA
 kažem drago prije želio unuke mu sigurno srao život po stvar religije samim tim lična stvar ja mu mogao reći religija gleda on on prihvati stranu odluka odrasle zrele osobe odlučio dečka ja tog dečka prihvatio njim išao pivo stoni tenis pobijedio stonom tenisu pravo konto spao izgubim onog pederka al radim gubi pravo ljuti,drustvo,NA
 odlučio dečka ja tog dečka prihvatio njim išao pivo stoni tenis pobijedio stonom tenisu pravo konto spao izgubim onog pederka hahahahahah kakva projekcija looooool vs po porodične vrijednosti osporavati lgbt populaciji prava kontradiktoran ,drustvo,NA
 raditi smanjenju probirljivosti parova utopija prilično nerealno tome radi umjesto dovode kojekakve opajdare tv puštaju parove ostale boleštine npr prave emisije parovima upoznali niko finansijski posebno situiran postepeno zajedničkim naporima stekli napravili primjer moji đed baba niko tad pare ni uslove stekli vjerovali jedno drugo,drustvo,NA
 dečko prvo naguzi jovorovog sina a jovora pocepa stonom tenisu eeee moji jovicici,drustvo,NA
 kontradiktoran jedno moji subjektivni stavovi kažem sprdnji a drugo kakve zakone donositi svakako diskriminatorne hoću kažem lgbt prava ozbiljna tema odmjeriti prizna omogući svakako antagonizovati ljude širiti hejt prema negiranju graditi lažni narativ porodičnim vrijednostima istovremeno suštini boli heteroseksualnim porodicama trebale osiguraju budućnost nacije,drustvo,NA
 utopija prilično nerealno tome radi umjesto dovode kojekakve opajdare tv puštaju parove ostale boleštine npr prave emisije parovima upoznali niko finansijski posebno situiran postepeno zajedničkim naporima stekli napravili primjer moji đed baba niko tad pare ni uslove stekli vjerovali jedno drugo kompeticija postoji nacin ukinuti promeniti sistem vrednosti ok al kompeticija ce dalje postojati ovako trude budu nafurani nekom drugom sistemu vrednosti tezili budu hipici gadi realno oces povecas populaciju zabranis abortus imo baby bum dve tri godine,drustvo,NA
 odlučio dečka ja tog dečka prihvatio njim išao pivo stoni tenis pobijedio stonom tenisu pravo konto spao izgubim onog pederka haahhaha iskidao ,drustvo,NA
dečko prvo naguzi jovorovog sina ti znaš koga guzio xd,drustvo,NA
 pedere okupiti natrpati po vozovima autobusima pravac vojvodina budu prirodnom stanistu,drustvo,NA
 best scenario jovorov chad sin cepa nekog pederka mu jova keve stonom tenisu mali plati pivo glup ,drustvo,NA
xaxax odlicna tema,drustvo,NA
realno oces povecas populaciju zabranis abortus imo baby bum dve tri godine žene radile abortuse ilegalno ajd ti nađi jednu državu zabranom abortusa povećala natalitet,drustvo,NA
jova nakon ostvarene pobede tri seta asam naguzio baci petaka hnjo hnjo hnjo,drustvo,NA
ovako trude budu nafurani nekom drugom sistemu vrednosti tezili budu hipici gadi istine zamislim npr subkulturu kojoj najveći baja poznaje najviše opskurnih hevi metal albuma takmičenje jednako toksično a sem težiti uslovima vrhu hijerarhije neophodno opstanak,drustvo,NA
 ni jasno ubeđuju ljudi budu manje probirljivi vrata vrata reklame autoputu voljela visoke momke a rekla poslije dvije nedjelje umrla proslijedi bar brojeva sestra kurva umrla,drustvo,NA
jebač tema inspirisala d probirljivosti tiče suštini uvijek ljudi probirljivi okej al ajd takmičenje nekim ljudskim kvalitetima potencijalima a glavi kont zadovoljio nekih arbitrarnih kriterijuma nemam tražim očekuju partnera žene realno probirljivije nismo ni cvjećke,drustvo,NA
 tiče toksične kompeticije nekim krugovima poznata moloch dobar video ,drustvo,NA
 nekim ljudskim kvalitetima recimo lepa zgodna dobre kuce plemena kuva jescemo po restoranima fer inaf init mejt,drustvo,NA
po probirljivost redu kontraproduktivna probirljivosti kraju ostane nerijetko dešava on fejlovao igricu mu gasi loza a geni izumiru ja težiti ribama anđelina džoli al džaba liga tim kriterijima budem vodio stara dočekati unuke,drustvo,NA
omogućiti svakome lakše ostvari partnerske bračne veze uključujući lgbt populaciju brt necemo tuci cerati ulicama braniti rade nemojmo im ni pomagati bog tobom andjeli bozji,drustvo,NA
 uvede rampa vrata klubova kafića javnih mesta recimo mostovima visinu kamiona pomoglo…,drustvo,NA
 rekao pomagati omogućiti jest sprečavati moraju kriju veća šansa ni imati stabilne veze razloga ogroman stepen promiskuiteta toj populaciji,drustvo,NA
jebač pogledaj klip molochu očekivao miniraš argument,drustvo,NA
 razumem zasto uopste trebali stabilne veze,drustvo,NA
scouser razumem zasto uopste trebali stabilne veze potomstva radi brt oh wait,drustvo,NA
 rucak nebitan lvl argumenta,drustvo,NA
 smisla sire polne bolesti medju populacijom mislis dosta stvari jova predlaze lice distopiju,drustvo,NA
 istog razloga ti čovjek uostalom ok poštujem ja vrijeme interesantnije navatati kujicu izjebati kraju dosadi a čovjek tome sreću trajno zadovoljstvo ljudi stvoreni serijsku monogamiju a stalni promiskuitet osim promiskuitet dovodi širenja seksualno prenosivih bolesti,drustvo,NA
 potomstva radi brt resavaju bolesnici usvajaju decu gaje nove bolesnike oblikujuci meki glina znaci jezivo ok kamenovanje stilu mojsijevog zakona onoooo,drustvo,NA
ma miniram ideju probirljivost nekako nivou socijuma značajno izmeniti nekim promovisanjem vrednosti probirljivost diktiraju tendencije ranga ekonomije dakle dolazi dna piramide neaš ti ,drustvo,NA
a realno moglo potomstva im omogućilo usvoje djecu drugi način snađu ala ana brnabić,drustvo,NA
pederi demoni vajaju mekane glavice dokona hipsterka grnčariju,drustvo,NA
 drugi način snađu ala ana brnabić oooh ok navikao jova troluje,drustvo,NA
pederi demoni vajaju mekane glavice dokona hipsterka grnčariju moloh necastivi likes this patrijarh srbski repost,drustvo,NA
 razliku domova nezbrinutu decu izbacuju lekare advokate pokretnoj traci eno ubiše roditelji dete pošalju sirotište doslovno lol,drustvo,NA
ma miniram ideju probirljivost nekako nivou socijuma značajno izmeniti nekim promovisanjem vrednosti probirljivost diktiraju tendencije ranga ekonomije dakle dolazi dna piramide neaš ti nemaš probirljivost najveća zemljama najvećom ekonomskom nejednakošću pogotovo kombinovana prosječno niskim standardom tada uspijeh postaje glavni prioritet bukvalno zavisi preživljavanje opstanak svakome a pogotovo ženama prioritet nađu uspješnije partnere švedskoj svima manje dobar standard male razlike među ljudima kompetitivno društvo a ljudi manje probirljivi po pitanju partnera tipa probirljivi po nekim svojim ličnim afinitetima tipa ja ložim gotičarke sviđaju plavuše velikim dupetom a recimo voli likove nose bradu štrebere a druga rokere lakše nađe nekog kim kompatibilan druge strane jure dokazivanje parama žene tipa silikonima kompeticija probirljivost poprima veće toksičnije oblike,drustvo,NA
 švedskoj svima manje dobar standard male razlike među ljudima kompetitivno društvo a ljudi manje probirljivi po pitanju partnera lol,drustvo,NA
kamenofil ostao suva kurca po svedskama confirmed ozenjen,drustvo,NA
popularna izreka migrant balkana pola skandinavije rađa proćelavu decu afinitetom ka avokadu gene raširio,drustvo,NA
obožavam jovorove teme podacima anegdotalni rektalno poreklo oboje,drustvo,NA
divim vam pola radnog dana mozete ovolike ratimir tekstove pisati gledam jovore drago jovo odlucio preuzme ulogu zastupnika lgbt prava nepravedno dodjeljenja,drustvo,NA
 švedskoj al po logici stvari gdje veća ekonomska jednakost mnoge druge stvari društvu zdravije švedska gini index kojim mjeri nejednakost srbiji međutim gini index bitan nizak standard uvijek borba opstanak prvom planu jednaki tj jednako siromašni pravo mjerilo inequality adjusted human development index uzima obzir standard nejednakost adjustedhumandevelopmentindex prvih deset mjesta island norveška danska švajcarska finska irska holandija slovenija njemačka tek mjestu švedska dođe iznenađenje mislio kotirana obratiti posebnu pažnju bukvalno mapa sistema vrijednosti svijetu po vertikalnoj osi mjeri stepen tradicionalnosti države tj primjer religija igra ulogu a po horizontalnoj bitna borba opstanak survival values prevodu pare gdje lijevo zemlje bore preživljavanje a desno bitno valjda podmireno posvete nekom samoizričaju prevodu art kujizam debelo smješteni zonu država vlada borba opstanak a druge strane iznenađujuće tradicija zaista bitnu ulogu uzmeš guran ateizam tolike godine silu čudi ,drustvo,NA
plidu radim trenutno a pada pamet objašnjavam zašto čega angažman dogovoren jeseni bog krenem nekih zdravstvenih zezancija prošle godine uglavnom učim programiranje prostora procrastination prešao većinu stvari,drustvo,NA
zivimo drzavi inace sredjeno lg hdtv prava sredimo postanemo utopija totalna a probirljivost tek lolcina kurvetine jebu po wcima klubova mali njamb ti visoki kriterijumi mastanje po internetu veze stvarnim svijetom,drustvo,NA
tišina počinje nole,drustvo,NA
 možete nastavite,drustvo,NA
 bravo d jedini čovjek čiju diktatorsku mjeru ispoštovali,drustvo,NA
fala brt,drustvo,NA
 svidja ispostovali ovu stalkeru naredbu reko bombi “ sistem vrijednosti” vukajlijaski,drustvo,NA
nekog reda piramida ishrane ide,drustvo,NA
 onlajn,drustvo,NA
 stade tema,drustvo,NA
 gowno,drustvo,NA
rekao magicnu rec dolece mesni roku odma,drustvo,NA
 ustao levu nogu setio ovog odmah oraspolozio odlučio dečka ja tog dečka prihvatio njim išao pivo stoni tenis pobijedio stonom tenisu pravo konto spao izgubim onog pederka al radim gubi pravo ljuti,drustvo,NA
 kae jova volio imati unuke radi modž usvoji tatko brnaba,drustvo,NA
ćale ,drustvo,NA
 pederko zet snajka philosoraptor,drustvo,NA
 l ti sin radije dovede kuću srbina bugarku,drustvo,NA
bugarku,drustvo,NA
eu papiri poštujem,drustvo,NA
 neozbiljno pominjati pedere porodicu istoj rečenici pogotovo spisku porodičnih vrednosti pederi zalažu pederske zajednice uža porodica jasno definisana roditelji detedeca pedera zajednici zaista rodi dete prava porodica peder koj dete napravio razvedeni roditelji polubraćapolusestre familija vid zajednice teško svrsta porodicu pederski problem ustvari lako rešiti pošaljete muške pedere jedno ostrvo bogato resursima po potrebi im dopremati im namirnica ženske drugo ostrvo jednako bogato mešanja ljudima problem rešen generacije jednostavna prirodna selekcija,drustvo,NA
uzas jednog pedera prico mu lik blajvo a sreo ribom gradu mejmun teo javi fazon poznaju lol inace poznajem tog jednog pedera prica pun biudalastina rekao nastaju kroz kulturu mejnstrim pederisanje real rode takvi jova tvrdi,drustvo,NA
 primer valda populacije mladih izjasnjava derpei de ranije,drustvo,NA
e a po ovom rodno senzitivnom jeziku posebno popiso svakoj mogucoj prilici normalnih porodicnih vrednosti a new age govana politicke korektnosti nabijem ,drustvo,NA
